우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|21|0|1168010300102180023020594|||1168010300|개포동||개포4동|0|1218|01|23||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|39|6|1168010300102030002020709|||1168010300|개포동||개포4동|0|1203|01|2||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|40|0|1168010300102190005020744|||1168010300|개포동||개포4동|0|1219|01|5||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|11|0|1168010300102180028020528|||1168010300|개포동||개포4동|0|1218|01|28||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|49|3|1168010300102010008020769|||1168010300|개포동||개포4동|0|1201|01|8||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|19|0|1168010300102180024020579|||1168010300|개포동||개포4동|0|1218|01|24||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|15|0|1168010300102180026020540|||1168010300|개포동||개포4동|0|1218|01|3||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|39|0|1168010300102180015020713|||1168010300|개포동||개포4동|0|1218|01|15||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|35|0|1168010300102180016020696|||1168010300|개포동||개포4동|0|1218|01|16||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|32|0|1168010300102190001020684|||1168010300|개포동||개포4동|0|1219|01|1||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166490|선릉로6길|Seolleung-ro 6-gil|0|25|0|1168010300101600007019467|||1168010300|개포동||개포2동|0|160|01|7||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166490|선릉로6길|Seolleung-ro 6-gil|0|6|0|1168010300101580001020117|||1168010300|개포동||개포2동|0|158|01|1||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166490|선릉로6길|Seolleung-ro 6-gil|0|19|0|1168010300101600010019498|||1168010300|개포동||개포2동|0|160|01|9||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166490|선릉로6길|Seolleung-ro 6-gil|0|9|0|1168010300101590010019554|||1168010300|개포동||개포2동|0|159|01|10||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166490|선릉로6길|Seolleung-ro 6-gil|0|14|0|1168010300101580005019544|||1168010300|개포동||개포2동|0|158|01|5||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166498|선릉로8길|Seolleung-ro 8-gil|0|19|0|1168010300101630004019459|||1168010300|개포동||개포2동|0|163|01|4||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166498|선릉로8길|Seolleung-ro 8-gil|0|21|0|1168010300101620005019445|||1168010300|개포동||개포2동|0|162|01|5||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166498|선릉로8길|Seolleung-ro 8-gil|0|15|0|1168010300101640004027089|||1168010300|개포동||개포2동|0|164|01|4||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|82|0|1168010300101840010020936|||1168010300|개포동||개포4동|0|1184|01|10||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|52|0|1168010300102000003020795|||1168010300|개포동||개포4동|0|1200|01|3||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|100|0|1168010300101830005020832|||1168010300|개포동||개포4동|0|1183|01|5||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|74|0|1168010300101840006020933|||1168010300|개포동||개포4동|0|1184|01|6||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|257|0|1168010300102620009020366|||1168010300|개포동||개포4동|0|1262|01|9||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|23|0|1168010300102640006020243|||1168010300|개포동||개포4동|0|1264|01|6||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|23|7|1168010300102640003020248|||1168010300|개포동||개포4동|0|1264|01|3||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|23|11|1168010300102640001020251|||1168010300|개포동||개포4동|0|1264|01|1||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|18|0|1168010300102620001020282|||1168010300|개포동||개포4동|0|1262|01|1||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|29|0|1168010300102650005020222|||1168010300|개포동||개포4동|0|1265|01|5||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|15|9|1168010300102610001020323|||1168010300|개포동||개포4동|0|1261|01|1||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|14|5|1168010300102340016020591|||1168010300|개포동||개포4동|0|1234|01|16||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|61|6|1168010300101640031020907|||1168010300|개포동||개포4동|0|1164|01|31||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|18|0|1168010300101640005021211|||1168010300|개포동||개포4동|0|1164|01|5||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|20|0|1168010300101640006021206|||1168010300|개포동||개포4동|0|1164|01|6||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|55|0|1168010300101650011021012|||1168010300|개포동||개포4동|0|1165|01|11||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|48|0|1168010300101640019021076|||1168010300|개포동||개포4동|0|1164|01|19||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|9|0|1168010300101690007021219|||1168010300|개포동||개포4동|0|1169|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|35|0|1168010300101670006021141|||1168010300|개포동||개포4동|0|1167|01|6||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|60|0|1168010300101640024021017|||1168010300|개포동||개포4동|0|1164|01|24||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|21|0|1168010300101980005020872|||1168010300|개포동||개포4동|0|1198|01|5||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|23|0|1168010300102070009020585|||1168010300|개포동||개포4동|0|1207|01|9||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|29|0|1168010300102070006020623|||1168010300|개포동||개포4동|0|1207|01|6||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|5|0|1168010300102140009020491|||1168010300|개포동||개포4동|0|1214|01|9||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|24|3|1168010300102040003020635|||1168010300|개포동||개포4동|0|1204|01|3||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|25|0|1168010300102070008020601|||1168010300|개포동||개포4동|0|1207|01|8||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|24|0|1168010300102320013020557|||1168010300|개포동||개포4동|0|1232|01|13||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|14|8|1168010300102350003020627|||1168010300|개포동||개포4동|0|1235|01|3||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166062|개포로32길|Gaepo-ro 32-gil|0|21|0|1168010300102090011026456|||1168010300|개포동||개포4동|0|1209|01|11||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166062|개포로32길|Gaepo-ro 32-gil|0|11|0|1168010300102090016021290|||1168010300|개포동||개포4동|0|1209|01|16||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166062|개포로32길|Gaepo-ro 32-gil|0|7|0|1168010300102090018021287|||1168010300|개포동||개포4동|0|1209|01|18||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166062|개포로32길|Gaepo-ro 32-gil|0|17|0|1168010300102090013028166|||1168010300|개포동||개포4동|0|1209|01|13||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|9|10|1168010300102610010020346|||1168010300|개포동||개포4동|0|1261|01|10||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|6|0|1168010300102470004020452|||1168010300|개포동||개포4동|0|1247|01|4||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|13|13|1168010300102440001020387|||1168010300|개포동||개포4동|0|1244|01|1||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|15|0|1168010300102430004020331|||1168010300|개포동||개포4동|0|1243|01|4||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|21|0|1168010300102430002020286|||1168010300|개포동||개포4동|0|1243|01|2||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|13|10|1168010300102410004020349|||1168010300|개포동||개포4동|0|1241|01|4||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|5|0|1168010300102450007020447|||1168010300|개포동||개포4동|0|1245|01|7||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|30|0|1168010300102500002020235|||1168010300|개포동||개포4동|0|1250|01|2||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|8|0|1168010300102470003020425|||1168010300|개포동||개포4동|0|1247|01|3||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|10|0|1168010300102470002020403|||1168010300|개포동||개포4동|0|1247|01|2||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|9|5|1168010300102450004020434|||1168010300|개포동||개포4동|0|1245|01|4||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|28|0|1168010300102500003020249|||1168010300|개포동||개포4동|0|1250|01|3||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|12|0|1168010300102470001020377|||1168010300|개포동||개포4동|0|1247|01|1||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166051|개포로15길|Gaepo-ro 15-gil|0|27|0|1168010300102390006020278|||1168010300|개포동||개포4동|0|1239|01|6||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|50|8|1168010300101770003021018|||1168010300|개포동||개포4동|0|1177|01|3||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|15|0|1168010300101870009021035|||1168010300|개포동||개포4동|0|1187|01|9||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|54|6|1168010300101780002020975|||1168010300|개포동||개포4동|0|1178|01|2||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|54|0|1168010300101780000000001|||1168010300|개포동||개포4동|0|1178|01|0||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166443|선릉로10길|Seolleung-ro 10-gil|0|18|3|1168010300101630008019435|||1168010300|개포동||개포2동|0|163|01|8||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166443|선릉로10길|Seolleung-ro 10-gil|0|19|0|1168010300101690009019389|||1168010300|개포동||개포2동|0|169|01|9||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166443|선릉로10길|Seolleung-ro 10-gil|0|14|8|1168010300101650003019503|||1168010300|개포동||개포2동|0|165|01|3||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166443|선릉로10길|Seolleung-ro 10-gil|0|18|5|1168010300101630007019442|||1168010300|개포동||개포2동|0|163|01|7||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166443|선릉로10길|Seolleung-ro 10-gil|0|22|0|1168010300101630000019409|||1168010300|개포동||개포2동|0|163|01|0||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|5|0|1168010300102310023020511|||1168010300|개포동||개포4동|0|1231|01|23||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|16|0|1168010300102320002020584|||1168010300|개포동||개포4동|0|1232|01|2||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|20|0|1168010300102320004020606|||1168010300|개포동||개포4동|0|1232|01|3||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|24|6|1168010300102330011020665|||1168010300|개포동||개포4동|0|1233|01|11||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|12|0|1168010300102320000020555|||1168010300|개포동||개포4동|0|1232|01|0||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|24|10|1168010300102340008020686|||1168010300|개포동||개포4동|0|1234|01|8||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|24|16|1168010300102350011026564|||1168010300|개포동||개포4동|0|1235|01|11||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|34|0|1168010300102210001020718|||1168010300|개포동||개포4동|0|1221|01|1||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|15|0|1168010300102310018000001|||1168010300|개포동||개포4동|0|1231|01|18||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|6|0|1168010300102370010020519|||1168010300|개포동||개포4동|0|1237|01|10||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|23|0|1168010300102310014020624|||1168010300|개포동||개포4동|0|1231|01|14||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|21|0|1168010300102310015020610|||1168010300|개포동||개포4동|0|1231|01|15||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|48|0|1168010300102200000020790|||1168010300|개포동||개포4동|0|1220|01|0||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|39|10|1168010300102030004020688|||1168010300|개포동||개포4동|0|1203|01|4||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|39|12|1168010300102030005020675|||1168010300|개포동||개포4동|0|1203|01|5||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|49|0|1168010300102010009020777|||1168010300|개포동||개포4동|0|1201|01|9||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|45|9|1168010300102020003020710|||1168010300|개포동||개포4동|0|1202|01|3||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|86|0|1168010300101840012000001|||1168010300|개포동||개포4동|0|1184|01|12||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|41|6|1168010300102020002020731|||1168010300|개포동||개포4동|0|1202|01|2||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|102|0|1168010300101830006020824|||1168010300|개포동||개포4동|0|1183|01|6||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|14|19|1168010300102340009020698|||1168010300|개포동||개포4동|0|1234|01|9||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|22|0|1168010300102330000020562|||1168010300|개포동||개포4동|0|1233|01|0||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|10|6|1168010300102360002020631|||1168010300|개포동||개포4동|0|1236|01|2||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|10|15|1168010300102350015020669|||1168010300|개포동||개포4동|0|1235|01|15||
